Device Name;Address;Distance;RSSI;TX Power;System timestamp;Distance of measurement
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:01:991;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:02:334;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:02:641;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:03:029;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:03:431;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:04:087;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:04:467;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:04:846;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:05:192;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:05:528;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.45;-70.00;-77.00;29/04/2015 12:29:05:927;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:06:268;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.45;-70.00;-77.00;29/04/2015 12:29:06:617;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:06:975;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:07:256;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:07:608;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:08:366;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.35;-68.00;-77.00;29/04/2015 12:29:09:024;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:09:371;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.40;-69.00;-77.00;29/04/2015 12:29:09:724;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:10:121;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.45;-70.00;-77.00;29/04/2015 12:29:10:469;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.79;-75.00;-77.00;29/04/2015 12:29:10:856;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.50;-71.00;-77.00;29/04/2015 12:29:11:153;2.00
Kontakt;F5:7A:A5:E3:EF:18;0.71;-74.00;-77.00;29/04/2015 12:29:11:517;2.00
